,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
0,0.7998992572951574,0.009737752164757465,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.001,16,37,16,Tanh()
1,0.8002528911765261,0.010159330423716882,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.001,16,37,16,ReLU()
2,0.8010846164525114,0.01036268718574981,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.001,16,37,32,Tanh()
3,0.8012791515999822,0.010780780872078568,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.001,16,37,32,ReLU()
4,0.8016269474414027,0.010443746164519235,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.001,16,37,64,Tanh()
5,0.8021682665551346,0.011252570582077988,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.001,16,37,64,ReLU()
6,0.8015797428034951,0.01054686534803252,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.001,16,37,128,Tanh()
7,0.8014139303083436,0.011118847539232141,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.001,16,37,128,ReLU()
8,0.8010138347585448,0.01105543889014363,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.001,16,37,256,Tanh()
9,0.8004381513445159,0.012278722733661068,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 37, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.001,16,37,256,ReLU()
10,0.8015438528565543,0.010548577711178501,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 37, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.001,32,37,16,Tanh()
11,0.8014670894065479,0.010434619191894317,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 37, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.001,32,37,16,ReLU()
12,0.8018336284752554,0.010497851904582292,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 37, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.001,32,37,32,Tanh()
13,0.8015088034310311,0.010956720136257299,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 37, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.001,32,37,32,ReLU()
14,0.8021505829847614,0.010498540470549215,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 37, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.001,32,37,64,Tanh()
