,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
0,0.7177239630036951,0.010021953275938888,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.001,16,13,16,Tanh()
1,0.7079037670762789,0.00858855970988912,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.001,16,13,16,ReLU()
2,0.7220320110499456,0.008614149123647517,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.001,16,13,32,Tanh()
3,0.7164479900310053,0.010424287809728214,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.001,16,13,32,ReLU()
4,0.7238895924751668,0.005488525624366089,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.001,16,13,64,Tanh()
5,0.7229369614897323,0.0077630253033833625,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.001,16,13,64,ReLU()
6,0.7229609192023239,0.0055719024935674,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.001,16,13,128,Tanh()
7,0.7215409713885157,0.010141359470022674,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.001,16,13,128,ReLU()
8,0.7233207319199898,0.006106243600242827,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.001,16,13,256,Tanh()
9,0.7220017242178354,0.009127984821649787,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 13, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.001,16,13,256,ReLU()
10,0.7244841306672738,0.005324843506883054,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.001,32,13,16,Tanh()
11,0.7185862196681808,0.008609673881503363,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.001,32,13,16,ReLU()
12,0.7252317092928824,0.005407330732851067,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.001,32,13,32,Tanh()
13,0.7241535667657075,0.006634909351509927,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.001,32,13,32,ReLU()
14,0.7247292893391336,0.005241136802042951,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.001,32,13,64,Tanh()
15,0.7232193068957475,0.008982389360685883,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.001,32,13,64,ReLU()
16,0.7256829936987881,0.005026542489805574,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.001,32,13,128,Tanh()
17,0.7225130367612991,0.010114624866913747,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.001,32,13,128,ReLU()
18,0.7257710053336595,0.005791306825544124,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.001,32,13,256,Tanh()
19,0.7213840440775441,0.01202985476532066,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 13, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.001,32,13,256,ReLU()
20,0.7263085915524439,0.005355068308498324,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 13, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.001,64,13,16,Tanh()
21,0.7237683112906466,0.006988665086102529,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 13, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.001,64,13,16,ReLU()
