,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
87,0.9987098937829192,0.0014931790258556,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.02,16,73,128,ReLU()
88,0.9979018325471205,0.0014829723130944726,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.02,16,73,256,Tanh()
89,0.9989429680451067,0.0011288533428452311,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.02,16,73,256,ReLU()
90,0.9980152579676643,0.0022812061874051786,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.02,32,73,16,Tanh()
91,0.9981366124207696,0.0021279141668431897,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.02,32,73,16,ReLU()
92,0.9985590866210673,0.0021316404906880125,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.02,32,73,32,Tanh()
93,0.9986178051609059,0.0017783172631271637,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.02,32,73,32,ReLU()
94,0.998262045154045,0.0023009361376839983,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.02,32,73,64,Tanh()
95,0.9990068234620999,0.001340503615691685,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.02,32,73,64,ReLU()
96,0.9984952196300805,0.0018783758109142702,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.02,32,73,128,Tanh()
97,0.9987833496865395,0.0015334003005253885,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.02,32,73,128,ReLU()
98,0.9984459578899717,0.00194489868237218,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.02,32,73,256,Tanh()
99,0.9987985390006606,0.0014698730406440357,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.02,32,73,256,ReLU()
100,0.9984893070130554,0.001916988774071566,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.02,64,73,16,Tanh()
101,0.9985078313311171,0.001314328596240587,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.02,64,73,16,ReLU()
102,0.9982657084641972,0.0020657787129620513,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.02,64,73,32,Tanh()
103,0.9986057286865048,0.00144105555397773,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.02,64,73,32,ReLU()
104,0.9983326129227986,0.0022327496676507108,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.02,64,73,64,Tanh()
105,0.998679025094846,0.0017441396089306572,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.02,64,73,64,ReLU()
106,0.9983326755917401,0.002310157024009211,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.02,64,73,128,Tanh()
107,0.9988371285305551,0.0011933259397679153,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.02,64,73,128,ReLU()
108,0.9985534249621008,0.002014376264593391,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.02,64,73,256,Tanh()
109,0.9987865458025558,0.0015470088397782564,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.02,64,73,256,ReLU()
110,0.9990284524333983,0.0011903677932643688,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.02,128,73,16,Tanh()
111,0.9978149975302226,0.0017399016210089765,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.02,128,73,16,ReLU()
112,0.9986906062870047,0.0014805054675464595,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.02,128,73,32,Tanh()
113,0.998579117675504,0.001916952425867322,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.02,128,73,32,ReLU()
114,0.9981465026806781,0.002858807783898253,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.02,128,73,64,Tanh()
115,0.9983849640723473,0.0013973536386669044,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.02,128,73,64,ReLU()
116,0.9989502778690053,0.0013474242409681494,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.02,128,73,128,Tanh()
117,0.9980717574059303,0.0019571041713830136,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.02,128,73,128,ReLU()
118,0.9985718137797484,0.0019358538301106928,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.02,128,73,256,Tanh()
119,0.998522619366408,0.0013495691836522127,"{'batch_size': 16, 'lr': 0.02, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.02,128,73,256,ReLU()
120,0.9909673131786629,0.002221231537068007,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.001,16,73,16,Tanh()
121,0.9857963734782104,0.0037581361961749127,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.001,16,73,16,ReLU()
122,0.9935809227950824,0.0013529135107653862,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",32,0.001,16,73,32,Tanh()
123,0.9915436907252733,0.002947768659943632,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",32,0.001,16,73,32,ReLU()
124,0.994668734515902,0.0012237458447212721,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",32,0.001,16,73,64,Tanh()
125,0.9949238961924554,0.0018321680312305187,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",32,0.001,16,73,64,ReLU()
126,0.9951870125901904,0.001504131394199433,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",32,0.001,16,73,128,Tanh()
127,0.9971136057490118,0.0010318153399722881,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",32,0.001,16,73,128,ReLU()
128,0.9953653316996501,0.001892025697187349,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",32,0.001,16,73,256,Tanh()
