,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
0,0.9945153796639736,0.001366030113922487,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",16,0.001,16,73,16,Tanh()
1,0.9942009472833945,0.002241980860094307,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",16,0.001,16,73,16,ReLU()
2,0.9949783984110769,0.0013861249724843874,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",16,0.001,16,73,32,Tanh()
3,0.9951940456262639,0.0019814249445218265,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",16,0.001,16,73,32,ReLU()
4,0.9954108575804266,0.0017444655597514355,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",16,0.001,16,73,64,Tanh()
5,0.9979383487795337,0.0012849427467471607,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",16,0.001,16,73,64,ReLU()
6,0.9951971903650397,0.0021786336096074276,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",16,0.001,16,73,128,Tanh()
7,0.9983802263568291,0.0014930767312445216,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",16,0.001,16,73,128,ReLU()
8,0.9951417187538727,0.0019495185245427904,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",16,0.001,16,73,256,Tanh()
9,0.9988569735542148,0.0012403623375749646,"{'batch_size': 16, 'lr': 0.001, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",16,0.001,16,73,256,ReLU()
